poster_path,title,release_date,overview,popularity,original_title,backdrop_path,vote_count,video,adult,vote_average,original_language,id,genre_ids,year,imdb_id,imdb_title,runtime,director,aspect_ratio
/5E99Ucwf5JJ9iDzARNk0mizQ8bN.jpg,WWE: The True Story of WrestleMania,3/13/2011,"It is the most anticipated yearly event in Sports Entertainment, an annual pop culture touch point. For more than 25 years, WrestleMania has hosted the biggest matches, the biggest stars, and the biggest celebrities. Now for the first time ever, the story of WrestleMania is told from its early beginnings through the week-long spectacular it has become, routinely drawing fans from all 50 states and around the world. This documentary feature includes new and insightful interviews from the superstars and creative forces behind the event.",1.132434,WWE: The True Story of WrestleMania,/yGUzOJqrHbiMl3KMxb7maD8Eat0.jpg,3,FALSE,FALSE,7.7,en,59430,[99],2011,1843301,The True Story of WrestleMania,122,Kevin Dunn,1.33 : 1
/mQqPsqE1ZVfc2rgQ1grnPb1hI1E.jpg,The Music Never Stopped,3/18/2011,"Henry struggles to bond with his estranged son, Gabriel, who suffers from a brain tumor that prevents him from forming new memories. With Gabriel unable to shed the beliefs and interests that caused their physical and emotional distance, Henry must learn to embrace his son's choices and try to connect with him through music.",1.414362,The Music Never Stopped,/6fMQCfmsqdhhlcNx6FdleX6zTXG.jpg,40,FALSE,FALSE,7.2,en,56401,[18],2011,1613062,The Music Never Stopped,105,Jim Kohlberg,2.35 : 1
/78DFS4QcjCBi89NtiEqAROpSkIz.jpg,Roman Polanski: A Film Memoir,9/27/2011,"An interview with film director Roman Polanski conducted during his period of house arrest, discussing his life and work.",1.034842,Roman Polanski: A Film Memoir,/y0wy89A4tl9Ldf7pGMcWkdZ9cMo.jpg,9,FALSE,FALSE,5.9,en,119415,[99],2011,2079571,Roman Polanski: A Film Memoir,90,Laurent Bouzereau,
/8CJJv7DJCxglkXqkvzmgMb5TMwD.jpg,Wings of Life,3/16/2011,"A beautiful love story in danger. Our future depends on an amazing love story between the flowers and fauna consisting of bees, butterflies, birds and bats, which allow these species to reproduce. Delicate and graceful, the flowers are not content to be the ultimate symbol of beauty. On the contrary, their vibrant colors and their exotic flavors are so many wonders that attract pollinators and drunk with desire. All these animals are involved in a complex dance of seduction on which one third of our crops, a dance without which we could survive ... Pollen presents the unsung heroes of the global food chain. Their fantastic worlds are full of stories, drama and beauty. While a fragile and threatened, essential for the balance of the planet, it should now actively protect ...",1.128282,Wings of Life,/sIdz0BLKO1LxDRGBrvqFcJMTwkp.jpg,8,FALSE,FALSE,6.4,en,54985,[99],2011,1222816,Disneynature: Wings of Life,81,Louie Schwartzberg,
/3tWdaS3t7UkH1q48qs9GhSa9dBD.jpg,X-Ray Earth,5/22/2011,"From the churning interior to the oceans and life on land, view the world as it's never been seen before. Cutting-edge tools offer an inside look at Earth as it breathes, heals and flexes its muscles.",1.014832,X-Ray Earth,/rWr02A6nzAdaXBkkWvpXhWeb63Y.jpg,0,FALSE,FALSE,0,en,154394,[99],2011,1845893,X-Ray Earth,120,,
/tq26adXSTMrLFjd4xxRQw2oEx52.jpg,The Tobacco Conspiracy: The Backroom Deals of a Deadly Industry,2/20/2011,"This French-Canadian co-production goes behind the scenes of the huge tobacco industry, whose economic power has been expanding for five decades at the expense of public health. A gripping investigation covering three continents, Nadia Collot's film exposes the vast conspiracy of a criminally negligent industry that conquers new markets through corruption and manipulation. To confront the tobacco cartel, anti-smoking groups are organizing and scoring points, but the fight remains fierce. With ist diverse viewpoints, shocking interviews and riveting images, The Tobacco Conspiracy deftly defines the issues in a complex situation where private interests and the public good collide. Enlightening and engrossing, this documentary is a hard-hitting critique of an industry gone mad.",1.003531,The Tobacco Conspiracy: The Backroom Deals of a Deadly Industry,/86eWzQ2NWdISprra9YetN98Vkrb.jpg,2,FALSE,FALSE,4.8,en,245802,[99],2011,0,,,,
/wywbJHsKL0ttquufMndGJW5vlqe.jpg,Elephant White,5/17/2011,An assassin is hired by a businessman to avenge the murder of his daughter by white slave traders in Thailand.,1.47027,Elephant White,/q9AiAA3y2M0iBvLI2qhN0jvbilZ.jpg,52,FALSE,FALSE,5.1,en,57585,"[28, 53, 14, 80]",2011,1578882,Elephant White,91,Prachya Pinkaew,2.35 : 1
/9eZWNOrxtMv6tzfpR9fOAj2OQvl.jpg,Lustful Illusions,11/8/2011,"Unfulfilled housewife Allison (Darian Caine) secretly yearns for adventure. When a mysterious antique movie camera appears in her living room, it heralds the beginning of a sexual odyssey beyond her wildest dreams - a series of passionate and insatiable encounters - between Allison, her friends and colleagues, and a dangerously seductive woman from the past.",1.006893,Lustful Illusions,,0,FALSE,FALSE,0,en,398875,[14],2011,4796852,Lustful Illusions,80,Brian McNulty,
/x0dgTt0NuIfZmxEI2EbrbIkhFhY.jpg,LEGO Hero Factory: Savage Planet,10/4/2011,"The Hero Factory's mission: to build the bravest, most advanced Heroes in the galaxy! When rookie Rocka responds to a civilian distress call from the planet Quatros.",1.114603,LEGO Hero Factory: Savage Planet,/arQ55TMWCCLZdJ2EAnVTJZOO8Wo.jpg,0,FALSE,FALSE,0,en,264646,"[16, 28, 12]",2011,2234550,LEGO Hero Factory: Savage Planet,45,Howard E. Baker,
/caEBA6XjMF2wAOlwkyI0D0xb8fj.jpg,Game of Your Life,12/1/2011,"When industrious high school gamer Zach Taylor lands a prized scholarship to the prestigious Digital Institute of Game Design (DIGD), his future breaks wide open. The opportunity to study under gaming legend Marcus Bentton and alongside the country???s most creative minds will certainly propel him into a successful career as a video game designer. That is, if he can pass the infamous freshman project that eliminates more than half of the class within the first three months.",1.010317,Game of Your Life,,0,FALSE,FALSE,0,en,252486,"[28, 35, 10751]",2011,2127278,Game of Your Life,120,John Kent Harrison,
/AhGO3GklxxxeztdBnskWuibvfan.jpg,Tubero,5/25/2011,"A young plumber gets drawn into several affairs, his lack of control pushing him into dangerous situations.",1.396767,Tubero,,0,FALSE,FALSE,0,en,352273,[18],2011,1945223,Tubero,,Vince Tan,
/mgjXmkONDz7ViPdAq8n5kLO2kgK.jpg,The Pledge,8/1/2011,A teen must overcome is troubling past to discover who he truly is.,1.004035,The Pledge,/lFkGPJJxUDfv2eMNAwNOYmi7YrC.jpg,0,FALSE,FALSE,0,en,232036,[18],2011,1878917,The Pledge,118,J.W. Myers,
/nhIdQ0tRR9nU1Q4VZm0C336DFo3.jpg,Peloton,10/19/2011,"The painful and humorous journey of a selfish athlete who is now down on his luck, unable even to keep his job as a bike messenger. He finds a way to redeem his life through the support of friends and by learning that to break from the large group of bikers, the peloton, the winning cyclist must first work with the team.",1.009564,Peloton,,0,FALSE,FALSE,0,en,198269,"[28, 18, 10749]",2011,1885335,Ballplayer: Pelotero,77,Ross Finkel,
/jbCeNSO2kHj3ydheyZg8MuA1GY2.jpg,Turning Point,7/1/2011,A coming-of-age tale of three friends and the high school road trip that will forever influence their lives.,1.004356,Turning Point,/9Zr9rdlSPuSCwzLYq70XBzc864s.jpg,1,FALSE,FALSE,6,en,121839,"[35, 18]",2011,1979379,Turning Point (I),75,Ryan Moser,2.35 : 1
/s1CbcJj4DSP0vvcG64vgU9xKpBf.jpg,Courageous,9/30/2011,"As law enforcement officers, Adam Mitchell, Nathan Hayes, and their partners are confident and focused. They willingly stand up to the worst the streets have to offer. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a new found urgency help these dads draw closer to God ... and to their children? COURAGEOUS is the fourth release of Sherwood Pictures, the movie making ministry of Sherwood Church in Albany, Georgia.",1.200003,Courageous,/6Z53KZQNYnpDqVyTMcHYR1mgOfV.jpg,64,FALSE,FALSE,6.6,en,72213,[18],2011,1630036,Courageous,129,Alex Kendrick,2.35 : 1
/ifAt0muHE3b7uz1HntPMgO1wFKm.jpg,Scrat's Continental Crack-Up: Part 2,11/16/2011,This short film continues the adventures of the title character as he tries to retrieve his elusive acorn.,1.174768,Scrat's Continental Crack-Up: Part 2,/wYdZd7XcWvvFEqp8HRXvr88SfAu.jpg,15,FALSE,FALSE,6.6,en,98857,"[16, 35, 12]",2011,2115386,Scrat's Continental Crack-Up: Part 2,3,Steve Martino,
/Cgc7gIZefV0V9hTX2wH8eBVcvu.jpg,Blood Runs Cold,10/3/2011,"Winona, a successful artist looking to get away from her stressful life. Her manager rents her a house in her home town where she runs in to an old boyfriend. They go back to the house, only to find out it is not as empty as they assumed.",1.008963,Blood Runs Cold,/usiinMO3iVUsd45tqoZtcIWMwxW.jpg,11,FALSE,FALSE,4.9,en,78308,[27],2011,1844633,Blood Runs Cold,80,Sonny Laguna,2.35 : 1
/nRPaPEcHlwkbs14zcb2gXp65DMB.jpg,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",9/23/2011,"A personal exploration into the life of America's controversial former CIA Director told through the eyes of his wife and filmmaker son, Carl. Through extraordinary events in twentieth century history, this consummate soldier/spy stood at the center of the Agency's most clandestine activities and operations. The film reveals the 'cover life' of this CIA operative, who followed orders and took on the dirtiest assignments until the Nixon Administration ordered him to 'stonewall' Congress about the CIA's past abuses, but he refused. This film reveals why, for the first time, he could not obey.",1.070037,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",/wTV6aBzWiwlUH8tPMrzNfk3A1ZG.jpg,5,FALSE,FALSE,4.9,en,72845,"[18, 99, 36]",2011,1931549,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",104,Carl Colby,
/bGjVhRPFehwujpUslm5U9VHNTVU.jpg,Madonna's Pig,11/9/2011,"Traveling salesman Tony Roozen and his newest gadget, Porky (a robotic pig) end up stranded in the tiny hamlet of Madonna where deep and lasting political conflicts have disrupted village life. Tony can t wait to leave this godforsaken place but the young village teacher Maria Glorie needs his help. Who knows, maybe Porky can lend a hand?",1.018855,Het varken van Madonna,/ivSIrc21YDggyjDCn7xOrjCYPJn.jpg,1,FALSE,FALSE,2,en,85336,"[14, 10749]",2011,1664662,Madonna's Pig,109,Frank Van Passel,
/m2YQEAqNXKYAFTjWaPW1G0RntSw.jpg,Back to Stay,8/8/2011,"Marina, Sofia and Violeta deal differently with the death of their grandmother.",1.004239,Abrir Puertas y Ventanas,/eQAHIJjl7W5Xej43WmPX8ukGsm.jpg,3,FALSE,FALSE,6.5,en,85544,"[18, 35]",2011,2023367,Back to Stay,99,Milagros Mumenthaler,1.85 : 1
/pmflhPt0WqNCrl2w3JxyPRBriq3.jpg,The Hunt for Tony Blair,10/15/2011,"The Comic Strip team return for a special 50s-style 'fugitive' film noir spoof. The 60-minute film, penned by Peter Richardson and Pete Richens, follows Prime Minister Tony Blair (Stephen Mangan), wanted for murder and on the run. Escaping from Number 10 and leaving behind his adoring wife Cherie (Catherine Shepherd), Tony vows to clear his name no matter what the consequences.",1.028484,The Hunt for Tony Blair,/tkBfk3JmIq6HZkKYFMMGDMZqJIR.jpg,3,FALSE,FALSE,8,en,76398,"[35, 53]",2011,0,,,,
/3EDpi97FYpjvU2zp8MT36L7jXSI.jpg,Tokolosh,11/8/2011,Based on South African Tokolosh myths &amp; legends. The Tokolosh is believed to be a dwarf like creature that has been killing people since 1838. Set in modern day South Africa a young architect tries to find out more about his wife's mysterious death and realizes there is something more sinister at work.,1.005374,Tokolosh,,1,FALSE,FALSE,3,en,252122,[27],2011,2399624,Tokolosh,85,Kevin Singh,
/oHqT6KTA582enJHE8cneUINgz6f.jpg,Irene Huss 12: Jagat Vittne,12/7/2011,"En ung vacker kvinna hittas d??d i G??ta ??lv och p?? fingret b?_r hon en briljantf??rsedd vigselring som tillh??r n??gon annan. Kriminalinspekt??r Irene Huss och hennes kollegor s?_tts p?? fallet och f??r direkt problem. Obduktionen visar att d??dsorsaken inte ?_r drunkning utan en skallskada. Vem ?_r hon? Hon ?_r inte saknad, ingen kan identifiera henne, ingen vet n??gonting. Samtidigt i ett nedg??nget barackomr??de sitter en misshandlad man och ruvar p?? en fruktansv?_rd hemlighet... Angela Kov??cs ??terkommer i rollen som Irene Huss. Vi f??r ?_ven ??terse Lasse Brandeby, Reuben Sallmander, Eric Ericson, Dag Malmberg och Anki Lid??n. Dessutom kommer en ny kriminaltekniker in i teamet i form av Moa Gammel k?_nd fr??n bl a Sommaren med G??ran. ??ntligen ?_r succ??-serien om Irene Huss tillbaka, ?_ven denna g??ng baserad p?? Helene Turstens b?_sts?_ljande deckarserie, och med mer sp?_nning ?_n n??gonsin.",1.009422,Irene Huss 12: Jagat Vittne,/2IjKWMukWE7PfCfYWq12kKibUvg.jpg,1,FALSE,FALSE,6.5,en,80144,[80],2011,0,,,,
/x1LP0WcJ0QHqtBXcWWDZYSHosot.jpg,Bahid,9/7/2011,Filipino indie film directed by G.A. Villafuerte.,1.005506,Bahid,,0,FALSE,FALSE,0,en,352971,"[10749, 18]",2011,2049395,Bahid,100,G.A. Villafuerte,
/n2NOz5JUsaOB1J8Aq9dYRgcDFtE.jpg,Last Days Here,4/29/2011,"Documentary follows Bobby Liebling, lead singer of seminal hard rock/heavy metal band Pentagram, as he battles decades of hard drug addiction and personal demons to try and get his life back.",1.006816,Last Days Here,/mrb5u5fTX5Ycz5wLWSOdB0gBfFO.jpg,8,FALSE,FALSE,6.9,en,90873,[99],2011,1723126,Last Days Here,91,Don Argott,
/uggEIjdNbrDJnuaGd0HUEBsW0H8.jpg,The Craigslist Killer,1/3/2011,"Based on a true story, learn about the double life that Philip Markoff led. He is a Boston University medical student and National Honor Society member who has been accused of killing a New York masseuse he found through classified ads on Craigslist.",1.240956,The Craigslist Killer,/p3Vi3w1GvMHjW9nB0npDzr9RQjs.jpg,14,FALSE,FALSE,4.7,en,55680,"[10770, 53, 18]",2011,1772373,The Craigslist Killer,87,Stephen Kay,1.78 : 1
/td1ZDa4KKSGVX92r8GubX8oUDPp.jpg,The Upsetter: The Life and Music of Lee Scratch Perry,1/12/2011,"The Upsetter tells the fascinating story of Lee Scratch Perry a visionary musician and artist from poor rural Jamaica who journeyed to the big city of Kingston in the late 1950???s with dreams of making it in the burgeoning record industry. He burst upon the scene with a brand new sound, inventing a genre of music that would come to be called Reggae, discovering a young Bob Marley and gaining international recognition as a record producer and solo artist. Soon he was being called upon by artists as diverse as The Clash and Paul McCartney to provide his unique sound.",1.034209,The Upsetter: The Life and Music of Lee Scratch Perry,/3zitbYgZ4flF4VesOxPX3ZQoFQj.jpg,3,FALSE,FALSE,8,en,74797,"[99, 10402]",2011,0,,,,
/asd8pDFUxf5ZPBzFBg7U7WTmkde.jpg,Kaizoku Sentai Gokaiger: Let's Do This Goldenly! Roughly! 36 Round Gokai Change!!,11/1/2011,"In this special, Captain Marvelous and Gai are accidentally fused together in one body during Insarn's attempt to put Gai inside Karizorg, (""Kari"" meaning ""Temporary""), the empty shell of Barizorg. Determined to retrieve Insarn's gun and reverse the process, the duo transform into a hybrid form of Gokai Silver with Gokai Red's helmet and boots, and change into the red warriors from the past 34 Super Sentai while battling dozens of Gormin Sailors. When Insarn fuses Karizorg with a Zugormin to create Zugozorg, the duo use the Gold Anchor Key to become Gokai Red Gold Mode and finish off Zugozorg before taking Insarn's gun and forcing her to retreat. Back aboard the Gokai Galleon, after Captain Marvelous and Gai successfully have their bodies separated, Gai offers the Captain a strawberry/vanilla swirl ice cream.",1.021176,????__??_?__?????_?????_????????_ ??_??_??_??_????_??????_????????????????_?36????????_?????_????????_???!!,/w7y5ZE06jiIR6ug43m4KXC4qEQ0.jpg,3,FALSE,FALSE,5.2,en,270512,"[28, 35, 878]",2011,2196242,Kaizoku Sentai Gokaiger: Let's Do This Goldenly! Roughly! 36 Round Gokai Change!!,14,Sh??jir?? Nakazawa,
/vu4O4EIQKAJP8t8gHDqAXSBf7a4.jpg,Merlin And Arthur The Lion King,3/28/2011,"In this full length animated feature the timeless story of Merlin and Arthur is recreated for a new generation. Merlin an old magician-bear, is teaching the young Arthur what he needs to become King. However, cynical and self-involved Arthur will need to respect Merlin's magic and wisdom before he will be ready to accept his destiny.",1.044348,Merlin And Arthur The Lion King,,1,FALSE,FALSE,5,en,77090,[10751],2011,0,,,,
/voxRWFTtagLiqnJQs9tWQLB0MN.jpg,The Girl with the Dragon Tattoo,12/14/2011,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",3.964525,The Girl with the Dragon Tattoo,/1fk2xS5hRkblBuag5JXZkmE8pg6.jpg,2023,FALSE,FALSE,7.1,en,65754,"[53, 80, 9648, 18]",2011,1568346,The Girl with the Dragon Tattoo,158,David Fincher,2.35 : 1
/rYKeZeRBYl30KLemdqvoPC2VxIc.jpg,Girl Walks Into a Bar,3/7/2011,A sharp-witted comedy that follows a group of apparent strangers in interlocking stories taking place in ten different bars during the course of one evening throughout Los Angeles.,1.307797,Girl Walks Into a Bar,/vksw5KBI577hszJ11X2b8PyFDMv.jpg,29,FALSE,FALSE,5,en,59006,[35],2011,1682246,Girl Walks Into a Bar,80,Sebastian Gutierrez,
/1qTpBB0obgeiPgjwbd8fFetpmgz.jpg,The Hounds,8/1/2011,"A group of old friends, Sarah, Jake, Dave and Martin, decide to relive their college days by going on a hiking weekend, camping out overnight. At the same time, Mike, a police detective, is investigating a criminal gang who are in some macabre way linked to the group of friends. How are these parallel stories connected? And what terrible discovery will Sarah make? Nothing is quite as it appears.",1.00914,The Hounds,/a8WLXv7sIGxrQ3MHTwMhQP9NUvM.jpg,2,FALSE,FALSE,4,en,86410,"[27, 53, 80]",2011,1935909,The Hounds,87,Maurizio del Piccolo,
/58ZCtL3PgVRSvGwvrufy5Ya3NH9.jpg,Take Me Home,3/2/2011,"Soon after Thom starts operating as an illegal taxi driver in New York City, Claire hires him to drive her to California after her estranged father suffers a heart attack.",1.191689,Take Me Home,/kjYhmHjBB8ApKVqh6Q3q7j9fZVj.jpg,42,FALSE,FALSE,6.7,en,85431,"[35, 10749]",2011,1261954,Take Me Home,97,Sam Jaeger,
/nSH1m8R5sIQtr3DvALXLAwo8bGq.jpg,Britney Spears: The Femme Fatale Tour,9/15/2011,"Sexy. Slammin'. Outrageous. Hurl all the adjectives you want, but one word says it all: Britney. (Ms. Spears if you're nasty.) The Grammy-winning pop diva storms the stage with a fierce mix of fan-favorite hits and hot new tracks from her latest album, Femme Fatale, in this concert special taped before a sold-out crowd in Toronto. Whether you're in the market for bodacious dance moves, killer costume changes or that make-you-melt Louisiana drawl, Britney's bringing 'em all - bigger and better than ever.",1.196424,Britney Spears: The Femme Fatale Tour,/djRtFjL9z52KEMLb0FRlboDwKMx.jpg,4,FALSE,FALSE,7.6,en,79010,"[99, 10402]",2011,1884834,Britney Spears: I Am the Femme Fatale,21,Joe DeMaio,
/gVNNqYHc1c4UfH5kDMEhLQqkkif.jpg,Degenerate Art: The Art and Culture of Glass Pipes,10/12/2011,Documentary on the marijuana pipe glassblowing industry and culture surrounding it.,1.003297,Degenerate Art: The Art and Culture of Glass Pipes,/9wEkyGewoAmvQp7RUcAWjElwCa7.jpg,0,FALSE,FALSE,0,en,120734,[99],2011,2123927,Degenerate Art: The Art and Culture of Glass Pipes,76,Marble Slinger,1.33 : 1
/vXB9XT53O5uHvLLqg23HeW8bWEf.jpg,Gwendoline en die Bet-El-kids,8/1/2011,"Gwendoline and the Bethel kids is an energetic sing-along DVD with vibrant spiritual hits for kids between the ages of 2 and 10 years . All children are the target market recognizes that many parents long after their children have stopped listening , still merrily singing along ! The songs include Peace in Jerusalem ( Gwendoline 's personal favorite ) , Tomorrow Father , The Lord is my Shepherd , I saw a new heaven and this is the day .  But who is the Bethel kids ? "" Bethel "" means "" house of God "" . When you have Jesus in your heart, invite , your body becomes a house or temple of God , a Bethel . So every child whose heart Jesus remains a Bethel -kid . So yes , they come up with me , but that each time the children in the audience I was with my on stage invite . There is not a specific group who were with me on tour . """,1.012411,Gwendoline en die Bet-El-kids,,2,FALSE,FALSE,4.8,en,302403,"[10751, 10402]",2011,0,,,,
/4K853vhShEsrfhcQJzx7aQHUsie.jpg,He Loves Me,3/7/2011,"When Laura begins to suspect her husband is cheating on her, she is devastated by his infidelity, despite having a torrid affair of her own. While she desperately tries to save her marriage, Laura's mysterious past begins to emerge, making her more paranoid, delusional and violent in alarming ways. As her mental state continues to unravel, whoever gets in the way of Laura's myriad of fantasies becomes expendable, revealing the shocking dream world that insulates her from reality.",1.083154,He Loves Me,/zsCf3w99JcYpg13LIEybgnliLjl.jpg,1,FALSE,FALSE,1,en,80503,"[53, 10770]",2011,1735357,He Loves Me,85,Jeff Renfroe,
/78l5U1V5F24rVIUTp1THXzfvKOj.jpg,Winnie Mandela,9/16/2011,A drama that chronicles the life of Winnie Mandela from her childhood through her marriage and her husband's incarceration.,1.195738,Winnie Mandela,/2pG8qkl2Qys6m7RIcOqpVOkRW9F.jpg,4,FALSE,FALSE,5,en,75033,[18],2011,1551641,Winnie Mandela,104,Darrell Roodt,
/yjudg50aejKesNtUSM5jxXPUzPl.jpg,The boy who couldn't swim,9/30/2011,Two teen boys meet each other in Copenhagen and team up to find one of the boys' mother. Instead they end up finding themselves - and each other.,1.107846,Drengen der ikke kunne sv??mme,,3,FALSE,FALSE,6.2,en,285726,[18],2011,1961281,The Boy Who Couldn't Swim,33,Anders Helde,
/lA2bHgZ76ORcc6ilfT6ax6rJBg1.jpg,The Kennedys,4/3/2011,"The story of the most fabled political family in American history, told in a manner similar to The Godfather: a manipulative, egocentric father determined to live out his own ambitions through his sons, who in turn spent their lives dancing to his tune while at the same time trying to stand on their own. This is history through personality - the tangled relationships through which paint a picture of one of the most turbulent periods of the modern age. Viewers will be upstairs at the White House, not in the Cabinet Room. Through iconic events in history - the Bay of Pigs, the Cuban Missile Crisis, the civil rights struggle, the mob connection - viewers will learn about the lesser known, yet critical personal stories.",1.12626,The Kennedys,/qrOfVK3ecBdbRrB3ro0VDBxu3xG.jpg,9,FALSE,FALSE,5.5,en,62836,[18],2011,1567215,The Kennedys,346,Jon Cassar,
/Agsn0T2VIVgyz4B4k6cwne3KnsH.jpg,KIBA: The Dark Knight Gaiden,9/7/2011,"The spirit of Kiba the Dark Makai Knight influenced everything since the beginning. Though he called himself a Makai Knight, Kiba was no different to a Horror. Kiba's spirit resides inside what was once a grey colored Makai Armor that's filled with the dark knowledge of Makai Power. As Barago absorbed Horror after Horror, Kiba eventually deformed into an organically pure black armor with a cape. Kiba assumed full control over his host upon Meisha's defeat by Kouga.",1.012558,??????KIBA??? ?__?_??????_????_??_??__,/3PraJZPbWR9qBtHlmNZfNlypPHn.jpg,4,FALSE,FALSE,5.6,en,257171,"[14, 28, 12]",2011,2075230,Kiba: Ankoku kishi gaiden,45,Keita Amemiya,
/o83iRBYJsHExS9npCAgqObWUDfx.jpg,Power Rangers Samurai: Clash of the Red Rangers - The Movie,11/26/2011,"The Samurai Rangers team up with the mysterious RPM Ranger Red to fight off Master Xandred's Mooger army and a robotic supervillain from the RPM Ranger's dimension. But when both Red Rangers get struck with hypnobolts, they turn against one another.",1.350762,Power Rangers Samurai: Clash of the Red Rangers - The Movie,/b99Z2MvRBP0fbSiPrJ1TKpqIo8i.jpg,4,FALSE,FALSE,7.5,en,141867,"[28, 35, 878]",2011,0,,,,
/mU0tSwbcpAPZNHAdiUOXQtrDOZJ.jpg,Ember Days,8/28/2011,"The fallen angel Azazel(Raw Leiba) has come to Earth at the behest of the Winter Faerie Queen(Debbie Rochon), and formed an alliance with the Greek god Hermes(Christopher Jason Bolton). Together they seek to resurrect Azazel's demigod children, the Nephilim, whose existence would destroy the world. A second fallen angel, Shemihazya(Sean-Michael Argo), has been summoned by the Summer Faerie Queen(Fiona Horne) to oppose the raising of the Nephilim. He aligns himself with the Greek goddess Hecate(Bekah Kelso), forcing her to help him in his quest by possessing the body of her lover. The Gods and Angels battle across modern city streets and the pristine forests of the spirit world, their struggle set against the backdrop of a civil war between the Queens of Faerie, as the forces of Winter seek to dominate the people of Summer.",1.004652,Ember Days,/2KPEIAe4ox7TKGTEPvBezAr4KWf.jpg,2,FALSE,FALSE,5.3,en,57414,"[28, 878, 14]",2011,0,,,,
/7lYaXd0JPwGsP3Jd9wSIQeN6D8U.jpg,Happy End,9/23/2011,"They are people who have important significance for each other, but are not honest with each other. They live in a shadow world of lies and half truths and just waiting for the truth to come forward so they can continue their lives in a new direction.",1.122141,Happy End,/vf23hSVbVUzwLSlVHCE3A4c6ebj.jpg,3,FALSE,FALSE,6.2,en,83573,[18],2011,1587678,Happy Endings,22,Rob Greenberg,
/y4sOG06N2y5hOOJrbC8Mf3KCh9B.jpg,Michel Petrucciani,5/14/2011,A documentary on the late French jazz pianist.,1.004455,Michel Petrucciani,/stnWnv7dG0AtCnA92h9pJT2QxEv.jpg,3,FALSE,FALSE,5.3,en,85454,"[99, 10402]",2011,1417086,Michel Petrucciani,102,Michael Radford,
/wqM8nXFMsUvqgHosb38643P7IWs.jpg,Vanished: Age 7,8/20/2011,"Mayu the teen girl hasn???t opened her heart to anyone since ten years ago when some terrible case happened. Instead of going to high school, she goes to the church every day and looks for redemption. One day, she disappears in the woods, silently and suddenly. On the other side, Mana lives with her husband and her seven-year-old daughter in happiness. However, an unexpected occurrence happens and tears their happiness apart. Her little girl Sakura plays in the woods and goes missing. Mana loses her mind because of sadness. What is there inside the woods?",1.005333,Nanatsu made wa kami no uchi,,2,FALSE,FALSE,6.3,en,257567,"[53, 27]",2011,2032506,Vanished Girl in the Woods,82,Ry??ta Miyake,
/lw31gADnsVN6pgHjbcuGUy0g21h.jpg,The Cup,11/13/2011,"At the heart of this true story is Damien Oliver, a young jockey who loses his only brother in a tragic racing accident, hauntingly reflecting of the way their father died 27 years earlier. After suffering through a series of discouraging defeats, Damien teams with Irish trainer Dermot Weld, and triumphs at the 2002 Melbourne Cup in one of the most thrilling finales in sporting history.",1.073896,The Cup,/gdGcsXsgvDJLxfHcv9d8bYqpQey.jpg,5,FALSE,FALSE,4.3,en,77716,"[18, 36]",2011,1650056,The Cup,99,Simon Wincer,
/jxAyaxuCyt2Okljv8eV2brITFOv.jpg,El Bulli: Cooking in Progress,9/15/2011,"For six months of the year, renowned Spanish chef Ferran Adria closes his restaurant El Bulli -- repeatedly voted the world's best -- and works with his culinary team to prepare the menu for the next season. An elegant, detailed study of food as avant-garde art, EL BULLI: COOKING IN PROGRESS is a rare inside look at some of the world's most innovative and exciting cooking; as Adria himself puts it, ""the more bewilderment, the better!""",1.151497,El Bulli: Cooking in Progress,/oqLhFh2hfq33983DZqsh0HNyZhk.jpg,2,FALSE,FALSE,6,en,82688,"[99, 10769]",2011,0,,,,
/pZMy8UcIQa6Kpl5YPqpVd7N4rad.jpg,Runnin' Rebels of UNLV,3/12/2011,"From 1973 to 1992, the hottest action in Las Vegas was the University of Nevada, Las Vegas men's basketball team and their controversial coach Jerry Tarkanian. Led by 'Tark the Shark' and a rotating group of future NBA stars, the team became a dynasty as they went on to four NCAA Final Fours, winning one NCAA title in 1990, before collapsing in scandal and controversy.",1.005459,Runnin' Rebels of UNLV,/8jugpXSQYZuK1VEhKHKk91Lf1Lq.jpg,1,FALSE,FALSE,10,en,248859,[99],2011,1884407,Runnin' Rebels of UNLV,,,
/wSQNAIjXsbdbWXMXt8ivA0XOmuR.jpg,Robotropolis,9/2/2011,"A group of reporters are covering the unveiling of a new facility that is completely maintained by robot prototypes. When one of the robots goes haywire, the reporters find themselves not just reporting on the malfunction, but fighting for their lives.",1.258734,Robotropolis,/hpoXjtJZFbxwXZsXjDaItXri8JM.jpg,7,FALSE,FALSE,2.4,en,74779,"[12, 28, 53, 878]",2011,1754438,Robotropolis,85,Christopher Hatton,1.78 : 1
